weber_version,start_date,start_time,offset,trial,time,sid,condition,version,separation,code,stimulus,stimtrak,value
0.5.0,2017-05-23,12:59:22,9,7,370.5624712990975,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,370.5958057502394,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,370.6291398591966,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,370.6624746525267,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,370.6958087614821,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,370.72914355481225,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,370.753405270083,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,370.78674006341316,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,370.8200803317286,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,370.85357697932704,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,370.88732547627114,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,370.92066061178775,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,370.9539950629314,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,370.99286540910725,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.0155123457498,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.04884611252055,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.0839910730356,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.1173248398045,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.1506589487617,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.1839930577171,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.21732785104723,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.2506623021891,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.28413225923214,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.31746602600106,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.3434595477247,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.37679399886656,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.4107409640492,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.444076099564,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.4774108928941,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.51074568622425,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.5558150850902,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.58914987842036,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.60853201258396,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.6421292630457,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.67546302981464,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.7087974809583,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.74213227428845,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.775489994121,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.80882376088994,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.8421602651524,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.88193877460253,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.91527356793085,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.9525014183637,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,371.9867388999792,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.00361964999684,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.0369541011405,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.0762727117799,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.11000204627453,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.14334163021704,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.17667573917424,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.2113351368844,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.2446774583186,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.2780129360217,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.31134738716537,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.344682522682,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.37801697382383,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.41582996336547,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.4324968467499,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.4658312978936,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.5000164249577,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.53335019172664,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.56841200089366,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.60174610985086,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.6350798766198,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.668413985577,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.695485395132,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.7288191619027,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.7621536130446,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.79548806418825,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.8288225153319,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.8621566242873,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.8958253917517,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.9291872178237,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,372.9667644407873,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.0001142903275,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.03618418125916,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.06951829021637,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.1028527413582,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.1361868503154,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.16952164364557,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.2028560947874,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.2361905459311,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.2695253392594,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.30286013258956,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.33619526810617,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.3746840762087,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.4030626386284,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.43644362714986,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.46977842048,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.5032497462689,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.5365838552243,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.5547125598223,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.58816677628056,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.62220373654054,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.656568853763,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.6903765489933,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.723843768541,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.7571789040576,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.79051335520126,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.8289258556888,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.8663076900957,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.89964248342585,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.9367536482223,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.9534208737932,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,373.9867553249369,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.0200890917058,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.053423200663,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.0867576518049,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.12143894945984,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.15542903015375,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.1889930885136,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.22318574368364,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.25652087920025,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.2908066091277,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.32483638347003,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.35817665178547,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.3915107607427,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.42484521188453,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.45817932084174,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.4915134297971,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.5164078481175,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.54974264144766,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.5830764082166,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.6164115437332,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.64974599487687,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.6830804460187,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.71641421278946,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.74974832174485,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.7830827728885,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.82092792797084,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.85710389675296,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.87377146451036,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.90750250993733,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.9416660792449,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,374.97706015161566,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.01039426057105,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.0467584319904,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.0800932253205,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.11385061911824,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.1471847280736,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.1805215745226,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.2138563678527,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.2471904768099,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.28052732325887,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.3072260915924,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.3418868580484,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.3754382555053,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.4087730488336,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.44230596821217,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.47573349411505,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.50906760307043,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.5424177947989,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.5757813318032,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.60911612513337,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.6341939554786,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.667528064434,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.70239722253973,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.73573201586805,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.7690668091982,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.8038384441188,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.8411429443513,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.8770301076311,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.9108696262156,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.9442033929845,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.96403721347815,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,375.9973720068083,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.03071193293545,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.0640463840791,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.09739349612755,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.13311709420486,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.1665336701353,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.2068223798251,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.2401568309688,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.26595462194746,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.29469863967097,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.3282729636303,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.3616070725857,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.39505581405865,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.4283902652005,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.4618807534389,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.49524771231154,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.53402840559465,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.56736354111126,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.6059125740576,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.6225856168003,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.6619025165073,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.69523662546453,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.7285710766082,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.7638980804004,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.8041529136153,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.8208201391881,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.8556845066796,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.88901930000793,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.9223537511516,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.9556882022953,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,376.9890229956236,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,377.0223571045808,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,377.05569189791095,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,377.08902669123927,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,377.13265719539595,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,377.1659909621667,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,377.19932575549683,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,377.23696149237185,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,377.2538210268194,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,12:59:22,9,7,377.2538210268194,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,377.3039749765776,mary,study2,0.0.1,6st,stream_2_up,,,
0.5.0,2017-05-23,12:59:22,9,7,377.8071846870116,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,377.8405191381553,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,377.8738539314836,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,377.9071883826273,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,377.9405221493962,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,377.9738562583534,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.00719070949526,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.0405255028254,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.0738599539691,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.107193720738,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.13174971649823,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.1650841676401,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.21144874284073,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.24478250960965,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.2781173029398,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.3119154169435,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.3452495259007,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.37032769843245,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.403682338585,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.43701678972866,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.4703724564406,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.5042386655805,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.53757345891063,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.576344570969,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.5930114543535,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.6263462476836,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.65972312996746,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.7011745897689,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.73450938309907,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.7678438342409,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.8011782853846,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.8345120521535,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.8678461611107,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.9032200444708,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.93655449561265,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,378.9698889467563,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.0032233978982,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.0263165458855,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.0600297976089,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.0939962674274,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.1284192141884,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.16175400751854,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.1958012333762,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.22950627262253,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.26310044340426,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.2964352367344,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.3297693456916,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.3631821575673,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.3965169508974,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.4336818389929,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.46701663232125,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,12:59:22,9,7,379.50035176783786,mary,study2,0.0.1,6st,stream_1,,,
