weber_version,start_date,start_time,offset,trial,time,sid,condition,version,code,stimulus,phase,stimtrak,value,daq_code
0.5.1-dirty,2017-06-06,11:25:41,216,201,2192.0080120378716,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,216,201,2192.2101147879875,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,216,201,2192.376783877966,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,216,201,2192.7219187380997,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,217,202,2194.821902288091,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,217,202,2194.983345293088,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,217,202,2195.166679353415,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,217,202,2195.5330167633283,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,218,203,2197.632998032557,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,218,203,2197.7941334195466,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,218,203,2197.9973517482204,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,218,203,2198.344133604858,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,219,204,2200.444111167845,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,219,204,2200.638573644578,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,219,204,2200.821908845287,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,219,204,2201.159052764614,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,220,205,2203.2590360295108,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,220,205,2203.5423810089933,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,220,205,2203.725721911611,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,220,205,2203.9725051081978,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,221,206,2206.07556569355,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,221,206,2206.193993494692,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,221,206,2206.394001648422,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,221,206,2206.788408702596,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,222,207,2208.8913315868385,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,222,207,2209.1878043572287,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,222,207,2209.3878045282854,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,222,207,2209.604471095169,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,223,208,2211.704448943252,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,223,208,2211.9875313498105,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,223,208,2212.1708662654237,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,223,208,2212.4175525295523,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,224,209,2214.518208049556,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,224,209,2214.8848750298284,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,224,209,2215.0699359133905,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,224,209,2215.230984631359,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,225,210,2217.330959913583,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,225,210,2218.044751435242,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,226,211,2220.144730708802,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,226,211,2220.1891833639957,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,226,211,2220.355872410656,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,226,211,2220.8581364962974,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,227,212,2222.958113489093,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,227,212,2223.1877755625865,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,227,212,2223.371110193104,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,227,212,2223.6688715949977,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,228,213,2225.7723427178216,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,228,213,2225.8679050073315,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,228,213,2226.0845795568875,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,228,213,2226.4829614120436,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,229,214,2228.58293840484,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,229,214,2228.73120087627,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,229,214,2228.9145357918833,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,229,214,2229.2950415911528,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,230,215,2231.395012882038,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,230,215,2231.6237999975483,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,230,215,2231.8106612589763,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,230,215,2232.109508874594,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,231,216,2234.2095043985964,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,231,216,2234.4212601960835,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,231,216,2234.6584872777576,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,231,216,2234.9212609088218,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,232,217,2237.021249305436,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,232,217,2237.1842908407098,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,232,217,2237.400957977784,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,232,217,2237.734286749591,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,233,218,2239.834266308245,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,233,218,2240.1018383810915,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,233,218,2240.2851778582317,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,233,218,2240.54841904586,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,234,219,2242.6506836446724,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,234,219,2242.8340168497125,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,234,219,2243.0006873651682,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,234,219,2243.3642981220482,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,235,220,2245.4642691278395,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,235,220,2245.712551356385,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,235,220,2245.8625529101546,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,235,220,2246.1745696555217,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,236,221,2248.276333056506,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,236,221,2248.520230801885,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,236,221,2248.686898466386,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,236,221,2248.988940576697,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,237,222,2251.0918757200443,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,237,222,2251.2085424864945,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,237,222,2251.375211291377,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,237,222,2251.805194838518,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,238,223,2253.906855034943,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,238,223,2254.1193717522283,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,238,223,2254.2860653604166,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,238,223,2254.617777070741,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,239,224,2256.7177586250646,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,239,224,2256.8965548208644,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,239,224,2257.096556702495,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,239,224,2257.429888895447,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,240,225,2259.5298738709143,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,240,225,2259.710216994712,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,240,225,2259.8935527656113,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,240,225,2260.241982188946,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,241,226,2262.341966309128,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,241,226,2262.5723813197474,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,241,226,2262.7405377527693,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,241,226,2263.0541259443435,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,242,226,2265.1541100645254,1115,study1,0.3.2,break_start,,,,,253
0.5.1-dirty,2017-06-06,11:25:41,242,226,2265.165149531146,1115,study1,0.3.2,instructions,,,,,12
0.5.1-dirty,2017-06-06,11:25:41,242,226,2265.375661172022,1115,study1,0.3.2,stream_2,,test,,,2
0.5.1-dirty,2017-06-06,11:25:41,242,226,2265.5589963727307,1115,study1,0.3.2,stream_2_up,,test,,,4
0.5.1-dirty,2017-06-06,11:25:41,243,227,2278.9562922992573,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,243,227,2278.9665853859506,1115,study1,0.3.2,block_start,,,,,11
0.5.1-dirty,2017-06-06,11:25:41,243,227,2279.6665854144585,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,244,228,2281.7665641178273,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,244,228,2281.7998969094797,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,244,228,2281.983232395284,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,244,228,2282.481322113116,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,245,229,2284.581307373681,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,245,229,2284.781306119261,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,245,229,2284.9162224166575,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,245,229,2285.296287743433,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,246,230,2287.39627785062,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,246,230,2287.611589073659,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,246,230,2287.7782570232557,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,246,230,2288.108821224331,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,247,231,2290.2106963827373,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,247,231,2290.644053179428,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,247,231,2290.810724265074,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,247,231,2290.925239130949,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,248,232,2293.0252318039957,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,248,232,2293.1694031554935,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,248,232,2293.286083891622,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,248,232,2293.738213654534,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,249,233,2295.83819748962,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,249,233,2296.0157050539165,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,249,233,2296.1990402546244,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,249,233,2296.549038558307,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,250,234,2298.6490377885484,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,250,234,2298.8311063101037,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,250,234,2298.997774544796,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,250,234,2299.3601730757555,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,251,235,2301.460152919506,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,251,235,2301.771761978358,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,251,235,2301.9384344894816,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,251,235,2302.1712887769036,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,252,236,2304.274512436863,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,252,236,2304.3245116243406,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,252,236,2304.507846539954,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,252,236,2304.98775144351,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,253,237,2307.0877344233104,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,253,237,2307.181718994514,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,253,237,2307.3483872292063,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,253,237,2307.7983853333208,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,254,238,2309.8983677429305,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,254,238,2310.010547962038,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,254,238,2310.1772159116344,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,254,238,2310.6105487603054,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,255,239,2312.710528604057,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,255,239,2312.8404269361617,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,255,239,2313.007095170854,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,255,239,2313.4243623198445,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,256,240,2315.524340453023,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,256,240,2315.620059545039,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,256,240,2315.7867360474993,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,256,240,2316.2367270242275,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,257,241,2318.3367108593147,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,257,241,2318.4810911857894,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,257,241,2318.6477594204807,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,257,241,2319.047757766927,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,258,242,2321.149521453006,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,258,242,2321.3161882622207,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,258,242,2321.4495228499745,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,258,242,2321.8621814307635,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,259,243,2323.9632611728202,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,259,243,2324.1239415474474,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,259,243,2324.2572761352003,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,259,243,2324.673940022187,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,260,244,2326.7739195808426,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,260,244,2327.0053632158997,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,260,244,2327.1720308804006,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,260,244,2327.485172042285,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,261,245,2329.588102624104,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,261,245,2329.753466832136,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,261,245,2329.9375635228334,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,261,245,2330.301956581671,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,262,246,2332.402068139526,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,262,246,2332.613170498207,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,262,246,2332.7798375925177,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,262,246,2333.11413796967,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,263,247,2335.2143966367867,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,263,247,2335.464397705894,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,263,247,2335.5977328638382,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,263,247,2335.928528277336,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,264,248,2338.030745265206,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,264,248,2338.1974112191338,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,264,248,2338.347411917618,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,264,248,2338.74548843553,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,265,249,2340.845469134567,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,265,249,2341.1154619530125,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,265,249,2341.265462651497,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,265,249,2341.560803022696,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,266,250,2343.6638356686926,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,266,250,2343.7084733508445,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,266,250,2343.87514130044,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,266,250,2344.374507390673,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,267,251,2346.4744792517495,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,267,251,2346.6527138094825,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,267,251,2346.8193814739834,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,267,251,2347.184745567977,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,268,252,2349.2847339645914,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,268,252,2349.3513992628004,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,268,252,2349.518068067683,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,268,252,2350.0009949831756,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,269,253,2352.1010144551956,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,269,253,2352.3010251747855,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,269,253,2352.4510261583646,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,269,253,2352.8140875362824,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,270,254,2354.9140770732783,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,270,254,2355.0974099932237,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,270,254,2355.264078227915,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,270,254,2355.627604311442,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,271,255,2357.7275827297153,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,271,255,2357.938969328575,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,271,255,2358.088971167441,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,271,255,2358.4389694711226,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,272,256,2360.5389598634056,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,272,256,2360.650028210197,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,272,256,2360.816695589602,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,272,256,2361.2500290084636,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,273,257,2363.3535101096277,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,273,257,2363.3662838119662,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,273,257,2363.5504261179376,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,273,257,2364.066283840475,1115,study1,0.3.2,stimulus,,test,,,9
0.5.1-dirty,2017-06-06,11:25:41,274,258,2366.16630872931,1115,study1,0.3.2,trial_start,,,,,252
0.5.1-dirty,2017-06-06,11:25:41,274,258,2366.2958820525846,1115,study1,0.3.2,stream_1,,test,,,1
0.5.1-dirty,2017-06-06,11:25:41,274,258,2366.44588332126,1115,study1,0.3.2,stream_1_up,,test,,,3
0.5.1-dirty,2017-06-06,11:25:41,274,258,2366.883046142416,1115,study1,0.3.2,stimulus,,test,,,9
